circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
global,2026-04-18 23:00:00+00:00,603.331056,132,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 00:00:00+00:00,664.361509,133,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 01:00:00+00:00,620.923834,134,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 02:00:00+00:00,562.757513,135,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 03:00:00+00:00,675.236233,136,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 04:00:00+00:00,622.621002,137,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 05:00:00+00:00,617.878472,138,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 06:00:00+00:00,682.374323,139,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 07:00:00+00:00,688.230208,140,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 08:00:00+00:00,689.838032,141,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 09:00:00+00:00,647.993465,142,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 10:00:00+00:00,580.817252,143,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 11:00:00+00:00,663.807098,144,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 12:00:00+00:00,672.385966,145,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 13:00:00+00:00,759.909234,146,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 14:00:00+00:00,675.332501,147,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 15:00:00+00:00,627.69273,148,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 16:00:00+00:00,634.352147,149,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 17:00:00+00:00,664.113846,150,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 18:00:00+00:00,652.727637,151,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 19:00:00+00:00,664.91339,152,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 20:00:00+00:00,574.361625,153,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 21:00:00+00:00,665.068229,154,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 22:00:00+00:00,657.920295,155,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-19 23:00:00+00:00,655.342797,156,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 00:00:00+00:00,668.014592,157,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 01:00:00+00:00,601.925135,158,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 02:00:00+00:00,662.657316,159,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 03:00:00+00:00,626.199643,160,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 04:00:00+00:00,669.347143,161,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 05:00:00+00:00,623.80453,162,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 06:00:00+00:00,575.836864,163,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 07:00:00+00:00,674.0485,164,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 08:00:00+00:00,691.967693,165,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 09:00:00+00:00,601.246265,166,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 10:00:00+00:00,690.265155,167,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 11:00:00+00:00,648.998357,168,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 12:00:00+00:00,591.810267,169,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 13:00:00+00:00,654.828671,170,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 14:00:00+00:00,686.87431,171,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 15:00:00+00:00,703.325446,172,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 16:00:00+00:00,534.753409,173,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 17:00:00+00:00,666.847258,174,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 18:00:00+00:00,665.892008,175,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 19:00:00+00:00,642.519413,176,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 20:00:00+00:00,672.644858,177,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 21:00:00+00:00,669.989089,178,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 22:00:00+00:00,563.432717,179,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-20 23:00:00+00:00,609.390177,180,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 00:00:00+00:00,690.520778,181,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 01:00:00+00:00,675.093057,182,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 02:00:00+00:00,644.170529,183,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 03:00:00+00:00,612.993478,184,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 04:00:00+00:00,619.658878,185,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 05:00:00+00:00,636.263664,186,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 06:00:00+00:00,547.183392,187,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 07:00:00+00:00,683.007752,188,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 08:00:00+00:00,627.101011,189,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 09:00:00+00:00,671.657202,190,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 10:00:00+00:00,584.421109,191,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 11:00:00+00:00,685.314509,192,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 12:00:00+00:00,565.575049,193,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 13:00:00+00:00,586.190334,194,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 14:00:00+00:00,695.69511,195,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 15:00:00+00:00,638.159168,196,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 16:00:00+00:00,584.732897,197,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 17:00:00+00:00,672.266588,198,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 18:00:00+00:00,638.276339,199,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 19:00:00+00:00,548.506136,200,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 20:00:00+00:00,717.135247,201,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 21:00:00+00:00,634.854092,202,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 22:00:00+00:00,633.331214,203,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-21 23:00:00+00:00,599.471845,204,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 00:00:00+00:00,607.795972,205,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 01:00:00+00:00,636.58918,206,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 02:00:00+00:00,601.88063,207,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 03:00:00+00:00,661.625581,208,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 04:00:00+00:00,752.815042,209,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 05:00:00+00:00,642.928419,210,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 06:00:00+00:00,618.853487,211,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 07:00:00+00:00,582.915404,212,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 08:00:00+00:00,741.427148,213,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 09:00:00+00:00,724.124056,214,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
global,2026-04-22 10:00:00+00:00,675.981789,215,2026-04-13 09:20:00.000+00:00,Prophet,1.0,hourly,global,long_term
