circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
boiler_circuit_6,2026-04-13 14:25:00+00:00,57.843438,41,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:30:00+00:00,42.300432,42,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:35:00+00:00,39.051692,43,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:40:00+00:00,55.976311,44,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:45:00+00:00,59.360481,45,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:50:00+00:00,58.635545,46,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 14:55:00+00:00,57.783502,47,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:00:00+00:00,31.94815,48,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:05:00+00:00,50.944584,49,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:10:00+00:00,72.226333,50,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:15:00+00:00,54.15916,51,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:20:00+00:00,44.117884,52,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:25:00+00:00,81.126855,53,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:30:00+00:00,54.511952,54,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:35:00+00:00,67.567836,55,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:40:00+00:00,61.560391,56,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:45:00+00:00,73.141883,57,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:50:00+00:00,39.499648,58,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 15:55:00+00:00,49.997914,59,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:00:00+00:00,45.284269,60,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:05:00+00:00,46.277935,61,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:10:00+00:00,37.604569,62,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:15:00+00:00,48.699052,63,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:20:00+00:00,9.08976,64,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:25:00+00:00,55.505609,65,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:30:00+00:00,66.679831,66,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:35:00+00:00,52.111337,67,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:40:00+00:00,61.051767,68,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:45:00+00:00,88.83079,69,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:50:00+00:00,34.746082,70,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 16:55:00+00:00,47.852927,71,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:00:00+00:00,58.82729,72,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:05:00+00:00,55.37078,73,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:10:00+00:00,38.306962,74,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:15:00+00:00,33.150942,75,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:20:00+00:00,64.54221,76,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:25:00+00:00,26.732738,77,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:30:00+00:00,53.788438,78,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:35:00+00:00,53.790926,79,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:40:00+00:00,71.425928,80,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:45:00+00:00,53.777982,81,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:50:00+00:00,31.22426,82,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 17:55:00+00:00,37.584334,83,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:00:00+00:00,73.903556,84,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:05:00+00:00,51.961583,85,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:10:00+00:00,37.744604,86,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:15:00+00:00,57.184112,87,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:20:00+00:00,52.647814,88,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:25:00+00:00,63.476485,89,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:30:00+00:00,46.445266,90,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:35:00+00:00,58.712544,91,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:40:00+00:00,43.223555,92,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
